t, PE, KE, TE,q1, q2,
17.449375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.450000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.450625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.451250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.451875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.452500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.453125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.453750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.454375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.455000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.455625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.456250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.456875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.457500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.458125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.458750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.459375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.460000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.460625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.461250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.461875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.462500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.463125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.463750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.464375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.465000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.465625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.466250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.466875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.467500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.468125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.468750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.469375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.470000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.470625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.471250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.471875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.472500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.473125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.473750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.474375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.475000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.475625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.476250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.476875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.477500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.478125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.478750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.479375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.480000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.480625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.481250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.481875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.482500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.483125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.483750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.484375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.485000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.485625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.486250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.486875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.487500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.488125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.488750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.489375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.490000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.490625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.491250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.491875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.492500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.493125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.493750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.494375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.495000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.495625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.496250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.496875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.497500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.498125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.498750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.499375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.500000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.500625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.501250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.501875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.502500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.503125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.503750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.504375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.505000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.505625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.506250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.506875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.507500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.508125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.508750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.509375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.510000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.510625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.511250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.511875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.512500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.513125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.513750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.514375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.515000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.515625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.516250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.516875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.517500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.518125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.518750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.519375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.520000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.520625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.521250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.521875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.522500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.523125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.523750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.524375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.525000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.525625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.526250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.526875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.527500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.528125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.528750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.529375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.530000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.530625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.531250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.531875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.532500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.533125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.533750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.534375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.535000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.535625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.536250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.536875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.537500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.538125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.538750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.539375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.540000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.540625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.541250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.541875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.542500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.543125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.543750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.544375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.545000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.545625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.546250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.546875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.547500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.548125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.548750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.549375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.550000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.550625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.551250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.551875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.552500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.553125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.553750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.554375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.555000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.555625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.556250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.556875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.557500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.558125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.558750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.559375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.560000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.560625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.561250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.561875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.562500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.563125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.563750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.564375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.565000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.565625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.566250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.566875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.567500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.568125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.568750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.569375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.570000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.570625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.571250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.571875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.572500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.573125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.573750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.574375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.575000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.575625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.576250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.576875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.577500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.578125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.578750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.579375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.580000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.580625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.581250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.581875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.582500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.583125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.583750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.584375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.585000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.585625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.586250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.586875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.587500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.588125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.588750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.589375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.590000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.590625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.591250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.591875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.592500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.593125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.593750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.594375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.595000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.595625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.596250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.596875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.597500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.598125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.598750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.599375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.600000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.600625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.601250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.601875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.602500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.603125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.603750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.604375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.605000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.605625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.606250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.606875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.607500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.608125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.608750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.609375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.610000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.610625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.611250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.611875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.612500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.613125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.613750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.614375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.615000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.615625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.616250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.616875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.617500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.618125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.618750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.619375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.620000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.620625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.621250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.621875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.622500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.623125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.623750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.624375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.625000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.625625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.626250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.626875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.627500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.628125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.628750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.629375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.630000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.630625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.631250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.631875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.632500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.633125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.633750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.634375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.635000, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.635625, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.636250, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.636875, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.637500, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.638125, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.638750, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
17.639375, 646.138102, 0.000000, 646.138102,-0.500000, 1.500000,
